Product_ID,Product Name,Brand,Category,Subcategory,Pack Size,MRP ,Price ,SKU,Description,Image URL / Product Link
P002520,Cinnamon/Dalchini,Conscious Food,"Foodgrains, Oil & Masala",Organic Spices,50 g,64,58,40036633,Organic dalchini/cinnamon. Current listing is unavailable.,https://www.bbassets.com/media/uploads/p/l/40036633_4-conscious-food-cinnamon.jpg
P002521,Cinnamon/Dalchini,Live Organic,"Foodgrains, Oil & Masala",Organic Whole Spices,50 g,95,80,40226167,Natural organic cinnamon bark/dalchini. Current listing is unavailable.,https://ewshopping.com/_next/image?url=https%3A%2F%2Fcdn.ewshopping.com%2Fuploads%2Fproduct%2F62cadd82-be97-43db-b5e7-62c79a5c542c.webp&w=640&q=75
P002522,Cinnamon/Dalchini,Dayplus,"Foodgrains, Oil & Masala",Powdered Spices,50 g,90,65,40304149,Cinnamon/dalchini powder. Current listing is unavailable.,https://dayplus.in/wp-content/uploads/2025/07/dalchini.webp
P002523,Cinnamon/Dalchini,Pro Nature Organic,"Foodgrains, Oil & Masala",Organic Whole Spices,50 g,89,82.01,—,Organic cassia cinnamon in pouch packaging.,https://www.bbassets.com/media/uploads/p/l/100472754_8-pro-nature-organic-cinnamon-bark.jpg
P002524,Cassia Bark/Cinnamon,Zoff,"Foodgrains, Oil & Masala",Whole Spices,100 g,87,61.92,—,Cassia bark/cinnamon for cooking and spice blends.,https://m.media-amazon.com/images/I/41CdzPnvfdL._SY300_SX300_QL70_FMwebp_.jpg
P002525,Split Cassia,bb Popular,"Foodgrains, Oil & Masala",Whole Spices,50 g,45,30,—,Split cassia cinnamon for everyday cooking.,https://www.bbassets.com/media/uploads/p/l/40133703_4-bb-popular-cassia-split.jpg
P002526,Dalchini Quills/Cinnamon,Nanihaal,"Foodgrains, Oil & Masala",Whole Spices,50 g,75,71.25,—,Cinnamon quills with aromatic flavour.,https://www.bbassets.com/media/uploads/p/l/40365487_1-nanihaal-dal-cheeni-quills.jpg
P002527,Cinnamon/Taj Powder,BB Royal Organic,"Foodgrains, Oil & Masala",Powdered Spices,100 g,97,69.77,—,Organic cinnamon powder.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQufoqU77lg9NIDpmGjDPQzAnZDRE7xTQznUeO_ZsfG7g&s
P002528,Cinnamon/Taj Powder Organic,Organic Tattva,"Foodgrains, Oil & Masala",Organic Powdered Spices,100 g,225,203.06,—,Organic cinnamon powder.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQo0bMag4nFHkCMN36YVwBKhX-wVm9XhKtuWo8VSWYnUg&s
P002529,Dalchini Whole,Catch,"Foodgrains, Oil & Masala",Whole Spices,50 g,55,41.25,—,Whole cinnamon/dalchini.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSdQMJukf_-YJ9lInyTnq4bAwfLrmnTJeJ2qOrz7bO3-w&s
P002530,Cinnamon/Taj Powder,Organic Tattva,"Foodgrains, Oil & Masala",Organic Powdered Spices,50 g,75,67.5,—,Organic cinnamon/chakke powder.,https://www.bbassets.com/media/uploads/p/l/40210358_3-organic-tattva-cinnamon-whole-organic.jpg
P002531,"Cinnamon/Chakke Powder, Sri Lankan",Keya,"Foodgrains, Oil & Masala",Powdered Spices,50 g,199,179.1,—,Sri Lankan cinnamon powder in jar packaging.,https://www.bbassets.com/media/uploads/p/l/100210731_6-keya-powder-cinnamon-sri-lankan.jpg
P002532,Dalchini Whole,Emami Healthy & Tasty,"Foodgrains, Oil & Masala",Whole Spices,50 g,39,30.81,—,Whole cinnamon/dalchini.,https://www.bbassets.com/media/uploads/p/l/40361421_1-emami-healthy-tasty-dalchini-whole.jpg
P002533,Cinnamon/Dalchini Whole,Popular Essentials,"Foodgrains, Oil & Masala",Whole Spices,25 g,35,28.35,—,Whole cinnamon/dalchini for everyday cooking.,https://www.bbassets.com/media/uploads/p/l/40324008_1-popular-essentials-cinnamondalchini-whole.jpg
P002534,Cassia Sticks/Dalchini,Safe Harvest,"Foodgrains, Oil & Masala",Whole Spices,50 g,75,59.25,—,Unadulterated cassia sticks/dalchini.,https://www.bbassets.com/media/uploads/p/l/40355094_1-safe-harvest-cassia-sticksdalchini.jpg
P002535,Cinnamon/Chakke Powder,SNAPIN,"Foodgrains, Oil & Masala",Powdered Spices,45 g,129,125,—,Cinnamon powder in bottle packaging.,https://www.bbassets.com/media/uploads/p/l/40127883_5-snapin-cinnamon-powder.jpg
P002536,Cinnamon Powder,HappyChef,"Foodgrains, Oil & Masala",Powdered Spices,70 g,159,99,—,Cinnamon powder for cooking and baking.,https://www.bbassets.com/media/uploads/p/l/40283999_2-happychef-srilankan-cinnamon-powder-rich-in-antibacterial-properties-unique-flavour.jpg
P002537,Cassia Sticks,bb Royal,"Foodgrains, Oil & Masala",Whole Spices,100 g,138,107,—,Cassia sticks/cinnamon for cooking.,https://www.bbassets.com/media/uploads/p/l/40133701_7-bb-popular-cinnamondalchini.jpg
P002538,Cassia - Split,bb Royal,"Foodgrains, Oil & Masala",Whole Spices,100 g,93,72,—,Split cassia cinnamon.,https://www.bbassets.com/media/uploads/p/l/40000212_9-bb-royal-cassia-split.jpg
P002539,Cinnamon - Steam Sterilized,On1y,"Foodgrains, Oil & Masala",Whole Spices,40 g,69,60.72,—,Steam-sterilized cinnamon with no added colour or preservative.,https://www.bbassets.com/media/uploads/p/l/40297056_1-on1y-cinnamon-steam-sterilized-no-added-colour-preservative.jpg
P002540,Cinnamon Whole,TULUA,"Foodgrains, Oil & Masala",Whole Spices,50 g,140,130,—,Cinnamon sticks for aromatic cooking.,https://tulua.shop/cdn/shop/files/cinnamon_front_SmallPackagingMock-up.jpg?crop=center&height=640&v=1758894666&width=640
P002541,True Cinnamon Stick,Orika,"Foodgrains, Oil & Masala",Whole Spices,40 g,165,142,—,True cinnamon stick.,https://m.media-amazon.com/images/I/41h1MtlYN1L._SY300_SX300_QL70_FMwebp_.jpg
P002542,Whole Cassia Dalchini Sticks,On1y,"Foodgrains, Oil & Masala",Whole Spices,40 g,69,60,—,Whole cassia cinnamon sticks.,https://m.media-amazon.com/images/I/41gC8NcILCL._SY300_SX300_QL70_FMwebp_.jpg
P002543,Premium Cassia Roll Stick,Whole Farm,"Foodgrains, Oil & Masala",Whole Spices,100 g,180,78,—,Premium cassia roll stick.,https://d2pp6zgptxyovv.cloudfront.net/Business_Products/1103/Groceries/1770544715_69885e4bb95f6.webp
P002544,Premium Cassia Roll Stick,Whole Farm,"Foodgrains, Oil & Masala",Whole Spices,50 g,100,41,—,Premium cassia roll stick in smaller pack.,https://jrcashncarry.com/wp-content/uploads/2026/05/638432e6-a286-4c8e-a848-d28d75852fc5.webp
P002545,Cinnamon Whole,Safe Harvest,"Foodgrains, Oil & Masala",Whole Spices,50 g,75,58,—,Pesticide-free whole cinnamon/dalchini.,https://www.bbassets.com/media/uploads/p/l/40355094_1-safe-harvest-cassia-sticksdalchini.jpg
P002546,Cinnamon Whole,Organic Tattva,"Foodgrains, Oil & Masala",Organic Whole Spices,50 g,75,63,—,Organic whole cinnamon/dalchini.,https://organictattva.com/cdn/shop/files/1lifestyle_9764e543-877f-4e64-a8fd-1eb4cf7e96c3.png?v=1776754353&width=750
P002547,Dalchini/Cinnamon Powder,Ruchi,"Foodgrains, Oil & Masala",Powdered Spices,100 g,130,105,—,Cinnamon powder. Current Blinkit page is listed but currently out of stock.,"https://static.wixstatic.com/media/55a0a9_92405195b4bb445fad5e8951e04bee3b~mv2.jpg/v1/fit/w_580,h_697,q_90,enc_avif,quality_auto/55a0a9_92405195b4bb445fad5e8951e04bee3b~mv2.jpg"
P002548,Cinnamon Powder,Snapin,"Foodgrains, Oil & Masala",Powdered Spices,45 g,129,114,—,Cinnamon powder.,https://m.media-amazon.com/images/I/41GAp9eSCyL._SY300_SX300_QL70_FMwebp_.jpg
P002549,Cinnamon Powder,Snapin,"Foodgrains, Oil & Masala",Powdered Spices,50 g,55,49,—,Cinnamon powder.,https://www.bbassets.com/media/uploads/p/l/40366658_2-snapin-spices-cinnamon-powder.jpg
P002550,Cinnamon Powder,On1y,"Foodgrains, Oil & Masala",Powdered Spices,45 g,139,116,—,Cinnamon powder.,"https://cdn.zeptonow.com/production/ik-seo/tr:w-470,ar-2400-2400,pr-true,f-auto,q-40,dpr-2/cms/product_variant/1fa72d43-65a9-4517-93cf-f2a9dfdcf0fb/On1y-Cinnamon-Powder.jpeg"
P002551,Organic Cinnamon Powder,Organic Tattva,"Foodgrains, Oil & Masala",Organic Powdered Spices,100 g,145,135,—,Organic cinnamon powder.,https://www.bbassets.com/media/uploads/p/l/40210360_3-organic-tattva-cinnamon-powder-organic.jpg
P002552,Sri Lankan Cinnamon Powder,Orika,"Foodgrains, Oil & Masala",Powdered Spices,50 g,185,163,—,Sri Lankan cinnamon powder.,https://www.bbassets.com/media/uploads/p/l/40225917_2-orika-true-sri-lankan-cinnamon-powder-authentic-handpicked.jpg
P002553,Cinnamon Powder / Dalchini,Agro Mantra,"Foodgrains, Oil & Masala",Powdered Spices,100 g,285,189,—,Cinnamon powder/dalchini.,https://m.media-amazon.com/images/I/31K-Jo7UD4L._SY300_SX300_QL70_FMwebp_.jpg
P002554,Cinnamon Powder,Foodphenic,"Foodgrains, Oil & Masala",Powdered Spices,100 g,200,164,—,Cinnamon powder.,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTYD8MJ_n-HDTMjS-UVBygVli6_F3ijiJvRR3b07l5B_mMXTmw8AQ7YNZ5_v0RYPKbPyS5rHeFaWyIVypfZBma1uyuKEPa921WhWZaXRruIxyo0Tygf8Y3A-C0
P002555,Certified Organic Cinnamon Powder,Organigram,"Foodgrains, Oil & Masala",Organic Powdered Spices,100 g,215,170,—,Certified organic cinnamon powder.,https://ewshopping.com/_next/image?url=https%3A%2F%2Fcdn.ewshopping.com%2Fuploads%2Fproduct%2Fc654a994-634d-488c-a3c0-b666db2d659d.webp&w=640&q=75
P002556,Ceylon Cinnamon Stick / Dalchini,Dawn Lee,"Foodgrains, Oil & Masala",Whole Spices,100 g,518,318,—,"Ceylon/true cinnamon sticks with a delicate, mildly sweet flavour.",https://m.media-amazon.com/images/I/4120MWJ+snL._SY300_SX300_QL70_FMwebp_.jpg
P002557,Premium Cinnamon/Dalchini,SeLaGa,"Foodgrains, Oil & Masala",Whole Spices,50 g,299,210,RVZNVSZWNO,Organic whole cinnamon sticks in a premium reusable jar.,https://m.media-amazon.com/images/I/51QO125ANjL._SX522_.jpg
P002558,Cinnamon Powder,Diljeet Spices,"Foodgrains, Oil & Masala",Powdered Spices,100 g,172,158,RVYEXGJTVT,100% cinnamon powder in pouch packaging.,https://m.media-amazon.com/images/I/81TBqe+eNgL._SL1500_.jpg
P002559,Cinnamon Powder,Farmbean,"Foodgrains, Oil & Masala",Powdered Spices,400 g,549,329,—,Natural cinnamon/dalchini powder.,https://m.media-amazon.com/images/I/61msW6AzjcL.jpg
P002560,Whole Natural Cassia Cinnamon,Heirloom Spices,"Foodgrains, Oil & Masala",Whole Spices,50 g,179,120,—,Whole cassia cinnamon sourced from Vietnam; pesticide-free and without added colours.,https://www.bbassets.com/media/uploads/p/l/40283300_1-rasoi-tatva-cassia-cinnamondalchini-100-natural-premium-quality.jpg
P002561,Dalchini/Cinnamon Whole,Ancy,"Foodgrains, Oil & Masala",Whole Spices,1000 g (4×250 g),2400,1650,RVMBU5PBH2,Whole cinnamon; listing describes Sri Lankan cinnamon.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSN62qQYjfRC4M9f7iatt2yzFbe8xsOtmtsqIBhmiJo8A&s
P002562,Cinnamon Whole / Dalchini,Organic Tattva,"Foodgrains, Oil & Masala",Organic Whole Spices,50 g,75,63,—,Organic whole cinnamon/dalchini.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQZDx7lQZtJvjSX9MMDnYbD4UZRreaeEPc0zOSL_887Xw&s=10
P002563,Cinnamon Whole / Dalchini,Natureland Organics,"Foodgrains, Oil & Masala",Organic Whole Spices,75 g,140,121,—,Organic whole cinnamon/dalchini.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSkLm9tBRDPJ2xuO1rVOidfYbOyI3cw-y1SCzu_j6gb2A&s
P002564,Cinnamon Whole / Dalchini,Organic Zing,"Foodgrains, Oil & Masala",Organic Whole Spices,227 g,653,372,—,Natural organic whole cinnamon.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS3cEDj6ZQujGMz7IM5YBJfCcJBYKkGnryB0vGJLKIbCA&s=10
P002565,Cinnamon Whole / Dalchini,Catch,"Foodgrains, Oil & Masala",Whole Spices,50 g,55,49,—,Whole cinnamon/dalchini.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRowGPzNntdluTvK22FgIAPSRlq7c0A6AIyl6hFkALRPw&s=10
P002566,Premium Cassia Roll Stick,Whole Farm,"Foodgrains, Oil & Masala",Whole Spices,50 g,100,41,—,"Premium-quality cassia roll sticks for cooking, baking and beverages.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQr5vr1TvE1eIwTwgO1hjygLkuZmRiqHCTRuYZFGLM0pQ&s=10
P002567,BB Royal Organic Cinnamon/Chakke,BB Royal Organic,Spices,Whole Spices,50 g,94,61,40075300,Organic cinnamon/chakke whole spice.,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcS1ZIV6-HH3p-IYWhzTu0DN84fjr4ywAwjvhr3UKaYXUAgdmA
P002568,BB Royal Organic Cinnamon/Chakke,BB Royal Organic,Spices,Whole Spices,100 g,179,115.95,40072502,Organic cinnamon/chakke whole spice.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT9yQOxJmCuq2p8ElC5CY1uWCRISK7bNWmcwOQSD19b8g&s
P002569,"Keya Powder - Cinnamon/Chakke, Sri Lankan",Keya,Spices,Powdered Spices,50 g Jar,199,179.1,100210731,Sri Lankan cinnamon powder in a jar.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQMFM7vpAQ7Lq8O9ttl9g-c4nCEc9RoFCvC3176jX1SNA&s
P002570,Nutty Yogi Cinnamon/Dalchini Bark,Nutty Yogi,Spices,Whole Spices,50 g Pouch,195,189,40239189,Cinnamon/dalchini bark.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTIK0jGZ2hoTJ4SOXNddi8OgMvcn0lzMhPCdb-IkYbKaQ&s
P002571,Mai Rasoi CINNAMON DALCHINI,Mai Rasoi,Spices,Whole Spices,50 g,45,38.25,40237071,Cinnamon/dalchini whole spice with woody-sweet flavour.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTR5SxD3lGE9ioeuIIf5j4o8bF2HVkkcQu0dTC8f9Ub2A&s=10
P002572,Aplenty Organic Cinnamon Whole Spices (Dalchini Sticks),Aplenty,Spices,Whole Spices,100 g,249,169,604745192,"Organic cinnamon sticks, whole spice.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRTjm8muyIQAK84i_jBsOizSZrO8sPoHD77iN6-m4h0rA&s=10
P002573,NTCOM Cinnamon Dalchini,NTCOM,Spices,Whole Spices,100 g,220,145,604477354,Natural/organic whole cinnamon spice.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSI9ZTaFenqEUiGerMjotbiGC0edo5kvtwmg0CEHBjjug&s
P002574,Nupsila Cinnamon (Dalchini) Powder,Nupsila,Spices,Powdered Spices,100 g,220,155,591748582,Cinnamon/dalchini powder.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSlz48f0NAWkf0K_ISkkTiPUfMWOhSGr8Yg10669QVf7w&s
P002575,Cinnamon (Dalchini),EKGAON,Spices,Powdered Spices,100 g,250,169,599977055,Cinnamon/dalchini powder.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQknlgGa1jjGEFIkO5lXkTMjQJ-701mNgvEfMdxu5mQOQ&s
P002576,looms & weaves Fresh Ground True Cinnamon (Cinnamomum verum),looms & weaves,Spices,Powdered Spices,100 g,591,560,591956059,Fresh-ground true cinnamon powder.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTK8kMBuADx1G7lUV_EYsk4FS_-Nlk2EEcrCO36oSOQQA&s=10
P002577,SSKE Homemade Cinnamon/Dalchini Powder,SSKE,Spices,Powdered Spices,100 g,220,131,598946296,Homemade cinnamon/dalchini powder.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQsJOC2w_An-vMpBBv8HugXZ6O8HTnIlJZjrsumnWleEg&s
P002578,Cinnamon/Dalchini Sticks/Pattai,JAI SHOPPEE,Spices,Whole Spices,100 g,249,149,593530471,Natural cinnamon/dalchini sticks.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSlnGRzfqIbV2wL6wBn7WmKGCzTp4HqszlEnnPpVsM2UA&s
P002579,BB Royal Cassia Powder,bb Royal,Spices,Powdered Spices,100 g,97,69,30000248,Cassia/cinnamon powder.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRFGCVzZCweNvqq9jONTjPN9rBwqS5gGuQ48vSmFcECSQ&s=10
P002580,Kharo Organics Cinnamon/Dalchini Powder,Kharo Organics,Spices,Powdered Spices,100 g,178,128,40233445,Certified organic cinnamon powder.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRv1yX255w-uIhbRW_M_zM36vUYL6JSUbDEO89jMMf2BA&s
P002581,Keya Indian Cinnamon Powder,Keya,Spices,Powdered Spices,50 g,129,116,40315667,Indian cinnamon powder.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS_-e7litM9BRVLbeshI2r2K1LqEIVneNjfeCrD9juHXg&s
P002582,Organic Bay Leaf/Tej Patta,BB Royal Organic,Spices,Whole Spices,50 g,59,41,40083065,Organic whole bay leaf/tej patta.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTQOd7agN8bw2LHjjq50lSCKl4Hhtx3f_jBBid2UEj11Q&s
P002583,Organic Bay Leaf/Tej Patta,BB Royal Organic,Spices,Whole Spices,20 g,24,23,40083065,Organic whole bay leaf/tej patta.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTQQpkp70p4iNTlrkiyo7k1Eby7lSx1GiI6ASE4ge-DdQ&s
P002584,Bay Leaf/Lavangada Ele,BB Royal Organic,Spices,Whole Spices,100 g,117,58.35,40176441,Organic whole bay leaf/lavangada ele.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSXkapC3yB2mkuBR2blbq280WNQHGESOJElPABNwdNU7Q&s
P002585,Bay Leaf/Lavangada Ele,BB Royal Organic,Spices,Whole Spices,200 g,100,99,40176441,Organic whole bay leaf/lavangada ele.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQrwkMESrlI-Y8ifglXgEASXSV6Sn2gPhgh8vDqduJcrg&s
P002586,Bay Leaf/Lavangada Ele,BB Royal Organic,Spices,Whole Spices,50 g,59,24,40176441,Organic whole bay leaf/lavangada ele.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT0_E-5CUKugM5TxpkzoUz3452UHbfPN7EewGqD_FWsHw&s
P002587,Bay Leaf/Lavangada Ele,BB Royal Organic,Spices,Whole Spices,20 g,24,23,40176441,Organic whole bay leaf/lavangada ele.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTiuTNJpQF3HypUcv8jN9lj4GYZ_dCE29-O9XnBZYaXZw&s
P002588,Bay Leaf/Tej Patta,BB Royal,Spices,Whole Spices,50 g,105,34.1,20000457,Whole bay leaf/tej patta.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTswIgijkyQDdj3TWkF68Tq6n8B6YPG5a1D2DnDPJNGPA&s
P002589,Bay Leaf/Biryani Aaku,BB Royal,Spices,Whole Spices,20 g,42,21.48,20000457,Whole bay leaf/biryani aaku.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRqT5NlroFn6HrsRNt2JpXK-nH2wNswdj8QXAGRFho12Q&s
P002590,Bay Leaf/Lavangada Ele,BB Royal,Spices,Whole Spices,50 g,105,35.07,20000457,Whole bay leaf/lavangada ele.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSRscEu3u7uI-i4EwFXVh_d2ZQPZhcvu4poImnSs7hB1g&s
P002591,Organic Bay Leaf/Tej Patta,Pro Nature,Spices,Whole Spices,50 g,65,58.5,40137354,Organic whole bay leaf/tej patta.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSNbRZqlHP6ezlS17srHcPwm-ra1qI2QTeqcCXeLxy4QQ&s=10
P002592,Tej Patta,Notlih,Spices,Whole Spices,50 g,150,99,RVU5KZ8IQ6,Whole dried Indian bay leaf/tej patta.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq1GypG7FG6G9rkeqSqUX_r2swNARDfFDsP4AmE9AcrA&s
P002593,Original Indian Bay Leaf,Kusha Spices,Spices,Whole Spices,25 g,30,25,KUS-BAYL-2024,"Original Indian tej patta sourced from Shillong, Meghalaya.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcST7z3OkyuBh7Wn87fa8NcLfF4meILBA--xAr8iMB0CMg&s=10
P002594,Original Indian Bay Leaf,Kusha Spices,Spices,Whole Spices,50 g,120,69,KUS-BAYL-2024,Original Indian whole bay leaf.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQGxiLECY3_t4_3re1IPMuMMGXkcxrkP2qArcV_Pn8Ypw&s
P002595,Original Indian Bay Leaf,Kusha Spices,Spices,Whole Spices,100 g,250,149,KUS-BAYL-2024,Original Indian whole bay leaf.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQGxiLECY3_t4_3re1IPMuMMGXkcxrkP2qArcV_Pn8Ypw&s
P002596,Original Indian Bay Leaf,Kusha Spices,Spices,Whole Spices,500 g,420,419,KUS-BAYL-2024,Original Indian whole bay leaf.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS_PgcUUv7DuhWvUq8E9fXQjJbg6Jp9cZ2EXQylvdqvlA&s
P002597,Original Indian Bay Leaf,Kusha Spices,Spices,Whole Spices,1000 g,720,699,KUS-BAYL-2024,Original Indian whole bay leaf.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTL9ysUPb62jpf-fLy4UPwd6k1vsgQDVy3soawA-2N8Wg&s
P002598,Tej Patta Whole – Dried Bay Leaves,Dinesh Flour Mills,Spices,Whole Spices,50 g,59,28,—,"Whole dried tej patta suitable for biryani, pulao, dal and curries.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-nuW-1mGgSLctaDSTCfJoyGM9aiR9Ql-3GcZ3gm0j8w&s
P002599,Tej Patta/ Dried Bay Leaf,Panchamrutha,Spices,Whole Spices,50 g,24,19,—,Dried bay leaves/tej patta for Indian cooking.,https://www.panchamrutha.com/cdn/shop/files/PanchamruthaTejPattaDriedBayLeafBayleaves100g.jpg?v=1755067402&width=990
P002600,Premium Bay Leaf/Tej Patta,Whole Farm,Spices,Whole Spices,50 g,30,26,—,Premium whole dried bay leaves/tej patta.,"https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=85,metadata=none,w=480,h=480/da/cms-assets/cms/product/dd1201ab-248d-4b4a-819e-6522b4ad1144.jpg"
P002601,Bay Leaf,Chukde,Spices,Whole Spices,50 g,45,39,222707,"Whole bay leaf/tej patta for soups, stews, rice and Indian gravies.","https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=85,metadata=none,w=480,h=480/da/cms-assets/cms/product/fd638c89-a3ca-4b39-9d20-cd6e64c0b9fb.jpg"
P002602,Whole Bay Leaves Tej Patta,Star,Spices,Whole Spices,50 g,35,24,—,Whole dried bay leaves/tej patta.,https://www.starquik.com/cdn/shop/files/1386093_FOP_bf5c23cb-e8e1-499a-b1ea-d6914081dbe1.jpg?v=1773423656&width=713
P002603,Indian Bay Leaf - Tej Patta,ZOFF,Spices,Whole Spices,50 g,28,21,f7530259-bc28-4023-9119-ea2870ec0ccd,Premium-quality Indian whole bay leaves.,https://www.bbassets.com/media/uploads/p/l/40279850_5-zoff-indian-bay-leaf-rich-in-vitamins-boosts-immunity.jpg
P002604,Premium Bay Leaf / Tej Patta,Whole Farm,Spices,Whole Spices,50 g,43,27,525531,Premium whole bay leaves with aromatic flavour.,"https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=85,metadata=none,w=480,h=480/da/cms-assets/cms/product/dd1201ab-248d-4b4a-819e-6522b4ad1144.jpg"
P002605,Premium Bay Leaf / Tej Patta,Whole Farm,Spices,Whole Spices,50 g,43,39,525531,Premium whole bay leaves with aromatic flavour.,"https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=85,metadata=none,w=480,h=480/da/cms-assets/cms/product/dd1201ab-248d-4b4a-819e-6522b4ad1144.jpg"
P002606,"Bay Leaf (Tej Pata) Pure, Organic, Fresh",Earthy Tales,Spices,Whole Spices,100 g,103,93,—,"Organic, farm-sourced and freshly packed bay leaves.",https://www.earthytales.in/uploads/products/3x/cf08a139218d70d9dc02d156e5ed1832.jpg?v=28072026
P002607,Bay Leaf / Tej Patta,Healthy House,Spices,Whole Spices,100 g,100,55,f3c4249f-edc5-4645-818a-347230f79ab9,Dried bay leaves/tej patta for cooking.,"https://cdn.zeptonow.com/production/ik-seo/tr:w-470,ar-4000-4000,pr-true,f-auto,q-40,dpr-2/cms/product_variant/a8d213ad-6af1-40bf-b980-c7611f08576e/Healthy-House-Bay-Leaf-Tej-Patta.jpg"
P002608,PREMIUM QUALITY BAY LEAF (TEJ PATTA),Classic Harvest,Spices,Whole Spices,100 g,300,190,itm4e18ab4e75ae1,Premium whole bay leaf/tej patta.,https://rukminim1.flixcart.com/image/1536/1536/k8j3gcw0/spice-masala/4/p/s/50-premium-quality-bay-leaf-tej-patta-50g-pouch-classic-harvest-original-imafqgbdz85rcbeu.jpeg?q=90
P002609,Bay Leaf Whole / Tej Patta,everAyu,Spices,Whole Spices,50 g,160,152,—,"Indian bay leaves, whole dried leaves; Cinnamomum tamala.",https://www.everayu.com/cdn/shop/files/Bay_Leaf_Tej_Patta_Tejpata_Laurus_nobilis_2.jpg?v=1781672476&width=1600
P002610,Bay Leaf Whole / Tej Patta,everAyu,Spices,Whole Spices,100 g,300,260,—,Whole dried Indian bay leaves.,https://www.everayu.com/cdn/shop/files/Bay_Leaf_Tej_Patta_Tejpata_Laurus_nobilis_2.jpg?v=1781672476&width=1600
P002611,Bay Leaf Whole / Tej Patta,everAyu,Spices,Whole Spices,250 g,500,420,—,Whole dried Indian bay leaves.,https://www.everayu.com/cdn/shop/files/Bay_Leaf_Tej_Patta_Tejpata_Laurus_nobilis_2.jpg?v=1781672476&width=1920
P002612,Bay Leaf Whole / Tej Patta,everAyu,Spices,Whole Spices,450 g,850,720,—,Whole dried Indian bay leaves.,https://www.everayu.com/cdn/shop/files/Bay_Leaf_Tej_Patta_Tejpata_Laurus_nobilis_2.jpg?v=1781672476&width=1920
P002613,Bay Leaf Whole / Tej Patta,everAyu,Spices,Whole Spices,950 g,1550,1290,—,Whole dried Indian bay leaves.,https://www.everayu.com/cdn/shop/files/Bay_Leaf_Tej_Patta_Tejpata_Laurus_nobilis_2.jpg?v=1781672476&width=1920
P002614,Tej Patta,DNV Foods,Spices,Whole Spices,50 g,30,22,N/A,Premium-quality whole bay leaves sourced from North-East India.,https://www.bbassets.com/media/uploads/p/l/40217098_1-dnv-tej-patta.jpg
